"Date","Price"
2011-11-23,21.3429301091417
2011-11-24,24.5361797417936
2011-11-25,21.7250284174922
2011-11-28,21.4248094526283
2011-11-29,21.4248094526283
2011-11-30,20.1966337401116
2011-12-01,20.7424907354355
2011-12-02,20.0328779410949
2011-12-05,19.1868019809071
2011-12-06,20.0601691302861
2011-12-07,19.4051430462628
2011-12-08,19.2959754015415
2011-12-09,19.8418280649305
2011-12-12,20.9335391676216
2011-12-13,21.1791743101249
2011-12-14,20.9335391676216
2011-12-15,22.0252488263345
2011-12-16,22.3254692351767
2011-12-19,21.7250284174922
2011-12-20,21.7796136838311
2011-12-21,22.1071252818646
2011-12-22,21.2337581324856
2011-12-23,20.9335391676216
2011-12-26,20.6879011371618
2011-12-27,20.1693411069422
2011-12-28,20.5241467821233
2011-12-29,20.0874617634556
2012-01-02,19.8691206981
2012-01-03,20.3603909831066
2012-01-04,21.01541706713
2012-01-05,21.7250284174922
2012-01-06,21.8341975061918
2012-01-09,23.1715451953645
2012-01-10,22.4346412118328
2012-01-11,21.6704417071751
2012-01-12,21.8341975061918
2012-01-13,22.4346412118328
2012-01-16,24.1540828774213
2012-01-17,23.1988363845557
2012-01-18,22.2162958145424
2012-01-19,22.3800530575373
2012-01-20,22.7621556978227
2012-01-25,22.8167366322268
2012-01-26,23.7174021906883
2012-01-27,24.9728647604613
2012-01-30,26.473963916716
2012-01-31,26.746893136367
2012-02-01,26.8560636690448
2012-02-02,26.7741872135147
2012-02-03,26.6650166808369
2012-02-06,27.2927486877126
2012-02-07,26.9925282788703
2012-02-08,26.2829169285081
2012-02-09,26.9106518233402
2012-02-10,26.9106518233402
2012-02-13,27.2654546105648
2012-02-14,27.0198194680615
2012-02-15,28.8757271874538
2012-02-16,31.5504167898861
2012-02-17,33.1333981775839
2012-02-20,33.2425629343487
2012-02-21,32.2054428739095
2012-02-22,32.1508576075706
2012-02-23,31.5504167898861
2012-02-24,30.2949498881783
2012-02-27,29.3669974724604
2012-02-28,29.7490972247893
2012-02-29,29.7490972247893
2012-03-02,29.5853414257726
2012-03-05,30.2949498881783
2012-03-06,30.6770496405072
2012-03-07,30.513296729447
2012-03-08,30.513296729447
2012-03-09,29.9674382901449
2012-03-12,28.220703991387
2012-03-13,26.9925282788703
2012-03-14,26.473963916716
2012-03-15,26.6377226036892
2012-03-16,26.6650166808369
2012-03-19,27.1289900007393
2012-03-20,26.6650166808369
2012-03-21,26.3920874611859
2012-03-22,26.1737492837868
2012-03-23,25.1093293702869
2012-03-26,24.8364030385923
2012-03-27,25.6551849216324
2012-03-28,24.863691339827
2012-03-29,23.7174021906883
2012-03-30,24.4270120970723
2012-04-02,24.0722049779129
2012-04-03,23.0896644078996
2012-04-04,22.8167366322268
2012-04-05,22.8167366322268
2012-04-06,22.4346412118328
2012-04-09,22.3254692351767
2012-04-10,23.3080069172335
2012-04-12,23.3625936275506
2012-04-13,24.2086666997819
2012-04-16,23.9084491788962
2012-04-17,24.5634709309848
2012-04-18,24.3724210548203
2012-04-19,23.5263494265674
2012-04-20,23.0350820295172
2012-04-23,23.0623717747302
2012-04-24,22.543808856554
2012-04-25,21.8341975061918
2012-04-26,21.9160768496784
2012-04-27,21.8887842165089
2012-04-30,21.7796136838311
2012-05-02,21.8341975061918
2012-05-03,22.9259071649046
2012-05-04,22.9804938752218
2012-05-07,23.5263494265674
2012-05-08,23.4171774499113
2012-05-09,22.9259071649046
2012-05-10,23.0077865083912
2012-05-11,23.9357389241091
2012-05-14,23.3625936275506
