"Date","Price"
2000-01-03,132.379837036133
2000-01-04,129.267837524414
2000-01-05,119.692451477051
2000-01-06,103.414260864258
2000-01-07,112.211669921875
2000-01-10,119.692451477051
2000-01-11,111.31396484375
2000-01-12,108.022430419922
2000-01-13,110.266647338867
2000-01-14,108.68074798584
2000-01-18,110.655647277832
2000-01-19,107.90274810791
2000-01-20,109.159484863281
2000-01-21,112.510902404785
2000-01-24,111.732887268066
2000-01-25,114.545684814453
2000-01-26,117.418296813965
2000-01-27,118.136436462402
2000-01-28,116.370979309082
2000-01-31,121.128761291504
2000-02-01,121.308288574219
2000-02-02,124.210845947266
2000-02-03,125.79679107666
2000-02-04,128.938674926758
2000-02-07,133.038146972656
2000-02-08,130.94352722168
2000-02-09,128.130737304688
2000-02-10,127.831527709961
2000-02-11,125.018753051758
2000-02-14,122.714668273926
2000-02-15,123.522590637207
2000-02-16,119.961753845215
2000-02-17,125.437675476074
2000-02-18,128.01106262207
2000-02-22,131.212844848633
2000-02-23,134.474456787109
2000-02-24,133.127914428711
2000-02-25,132.080612182617
2000-02-28,138.454254150391
2000-02-29,150.094345092773
2000-03-01,149.376174926758
2000-03-02,143.600997924805
2000-03-03,143.361618041992
2000-03-06,130.165542602539
2000-03-07,128.070907592773
2000-03-08,132.230209350586
2000-03-09,124.031272888184
2000-03-10,116.700119018555
2000-03-13,107.962585449219
2000-03-14,115.533111572266
2000-03-15,122.056358337402
2000-03-16,119.692451477051
2000-03-17,118.76481628418
2000-03-20,118.435661315918
2000-03-21,117.418296813965
2000-03-22,118.97428894043
2000-03-23,115.622894287109
2000-03-24,115.772506713867
2000-03-27,118.854591369629
2000-03-28,118.277389526367
2000-03-29,122.410636901855
2000-03-30,128.670440673828
2000-03-31,134.241394042969
2000-04-03,131.845275878906
2000-04-04,128.790252685547
2000-04-05,127.861770629883
2000-04-06,130.078170776367
2000-04-07,130.347702026367
2000-04-10,129.539001464844
2000-04-11,126.034744262695
2000-04-12,123.249267578125
2000-04-13,120.553665161133
2000-04-14,111.897773742676
2000-04-17,118.127624511719
2000-04-18,117.109283447266
2000-04-19,113.634941101074
2000-04-20,113.335418701172
2000-04-24,109.89102935791
2000-04-25,114.593360900879
2000-04-26,112.856201171875
2000-04-27,111.807914733887
2000-04-28,108.123908996582
2000-05-01,110.879432678223
2000-05-02,107.854347229004
2000-05-03,105.30850982666
2000-05-04,105.30850982666
2000-05-05,106.177085876465
2000-05-08,105.098823547363
2000-05-09,102.253471374512
2000-05-10,101.235122680664
2000-05-11,104.200309753418
2000-05-12,104.949089050293
2000-05-15,103.331718444824
2000-05-16,104.170341491699
2000-05-17,102.313369750977
2000-05-18,99.6776657104492
2000-05-19,95.574348449707
2000-05-22,90.9618682861328
2000-05-23,89.3444900512695
2000-05-24,87.4575576782227
2000-05-25,88.1763916015625
2000-05-26,86.9184265136719
2000-05-30,92.8487930297852
2000-05-31,87.3976745605469
2000-06-01,87.6971893310547
2000-06-02,94.8854598999023
2000-06-05,97.4013748168945
2000-06-06,98.1800994873047
2000-06-07,99.797477722168
2000-06-08,97.640983581543
2000-06-09,96.3830337524414
2000-06-12,94.8854598999023
2000-06-13,93.5077056884766
2000-06-14,86.7986450195312
2000-06-15,87.1580505371094
2000-06-16,86.4991149902344
2000-06-19,87.9367904663086
2000-06-20,89.1348419189453
2000-06-21,90.3927917480469
2000-06-22,90.6922988891602
2000-06-23,90.1531677246094
2000-06-26,90.2130813598633
2000-06-27,89.1947479248047
2000-06-28,89.7937622070312
2000-06-29,90.752197265625
2000-06-30,90.3927917480469
2000-07-03,94.4062652587891
2000-07-05,93.2082138061523
2000-07-06,99.2583465576172
2000-07-07,98.3598098754883
2000-07-10,99.4380569458008
2000-07-11,98.6593170166016
2000-07-12,96.9820556640625
2000-07-13,95.1250762939453
2000-07-14,97.4013748168945
2000-07-17,99.6776657104492
2000-07-18,94.2864456176758
2000-07-19,95.2448806762695
2000-07-20,98.1800994873047
2000-07-21,93.328010559082
2000-07-24,90.7222595214844
2000-07-25,91.7705459594727
2000-07-26,92.6091842651367
