"Date","Price"
2000-09-14,4.67424680649767
2000-09-15,4.50285777738245
2000-09-18,3.97310944257818
2000-09-19,3.50568501462461
2000-09-20,3.55242767401671
2000-09-21,3.1317451834661
2000-09-22,2.75780553280488
2000-09-25,3.08811899016247
2000-09-26,3.14732606993013
2000-09-27,3.52126590108864
2000-09-28,3.75497811506543
2000-09-29,3.80172041346296
2000-10-02,3.6614931572758
2000-10-03,3.6614931572758
2000-10-04,3.81730129992699
2000-10-05,4.2691452024111
2000-10-06,4.47169600445438
2000-10-09,4.86121636108236
2000-10-10,5.00144397826408
2000-10-11,4.48727689091842
2000-10-12,4.08217528683184
2000-10-13,4.11333705975991
2000-10-16,4.44053423152632
2000-10-17,3.91078625771662
2000-10-18,3.59916997241424
2000-10-19,3.6303317453423
2000-10-20,3.6303317453423
2000-10-23,3.24081102771976
2000-10-24,3.34987687197342
2000-10-25,3.28755368711186
2000-10-26,3.11616429700207
2000-10-27,3.00709863324569
2000-10-30,3.01644730952194
2000-10-31,3.11616429700207
2000-11-01,3.2096492547917
2000-11-02,3.19406872932223
2000-11-03,3.31871509904536
2000-11-06,3.44336182976305
2000-11-07,3.38103864490149
2000-11-08,3.28755368711186
2000-11-09,3.31871509904536
2000-11-10,3.70823545567333
2000-11-13,3.36545775843745
2000-11-14,3.59916997241424
2000-11-15,3.84846307285506
2000-11-16,3.89520537125259
2000-11-17,3.7705586405349
2000-11-20,3.6926545692093
2000-11-21,3.38103864490149
2000-11-22,3.30313421258133
2000-11-23,3.1005837715326
2000-11-24,3.11616429700207
2000-11-27,3.49010412816058
2000-11-28,3.34987687197342
2000-11-29,3.1005837715326
2000-11-30,2.80766411679358
2000-12-01,2.75157332261709
2000-12-04,2.66432057501525
2000-12-05,2.75780553280488
2000-12-06,2.67990146147928
2000-12-07,2.53967402479484
2000-12-08,2.50851225186678
2000-12-11,2.58641650368965
2000-12-12,2.50539632727016
2000-12-13,2.55213880616498
2000-12-14,2.53655791970095
2000-12-15,2.48358305012106
2000-12-18,2.43684075172353
2000-12-19,2.1470372020784
2000-12-20,1.8915118914498
2000-12-21,1.66714799275469
2000-12-22,1.46771347630258
2000-12-25,1.46771347630258
2000-12-26,1.43343568852927
2000-12-27,1.43343568852927
2000-12-28,1.43343568852927
2000-12-29,1.43343568852927
2001-01-01,1.43343568852927
2001-01-02,1.60482462739585
2001-01-03,1.76063295054432
2001-01-04,1.93202197965954
2001-01-05,1.83853684137263
2001-01-08,1.92267348388058
2001-01-09,2.15326959276347
2001-01-10,1.96318357209033
2001-01-11,2.19689596656439
2001-01-12,2.45865384837535
2001-01-15,2.75157332261709
2001-01-16,3.07877031388622
2001-01-17,2.86687119656125
2001-01-18,2.58641650368965
2001-01-19,2.89491686439542
2001-01-22,3.24081102771976
2001-01-23,3.24081102771976
2001-01-24,3.24081102771976
2001-01-25,3.24081102771976
2001-01-26,3.05384111214051
2001-01-29,3.2096492547917
2001-01-30,3.27197280064783
2001-01-31,3.2096492547917
2001-02-01,3.08811899016247
2001-02-02,2.9821692510027
2001-02-05,2.6269265918994
2001-02-06,2.78585102014176
2001-02-07,2.57083561722562
2001-02-08,2.63315898258447
2001-02-09,2.63939119277225
2001-02-12,2.89803278899203
2001-02-13,3.1784878428582
2001-02-14,3.55242767401671
2001-02-15,3.53684678755268
2001-02-16,3.22523014125573
2001-02-19,3.59916997241424
2001-02-20,3.70823545567333
2001-02-21,3.27197280064783
2001-02-22,3.30313421258133
2001-02-23,3.06942199860454
2001-02-26,3.02267951970973
2001-02-27,2.86687119656125
2001-02-28,2.93231066701399
2001-03-01,2.93231066701399
2001-03-02,2.58641650368965
2001-03-05,2.67990146147928
2001-03-06,2.52409313833081
2001-03-07,2.65497207923629
2001-03-08,2.75780553280488
2001-03-09,2.68301756657317
2001-03-12,2.36516889058572
2001-03-13,2.13457260120555
2001-03-14,2.3246586218787
2001-03-15,2.30596181081805
2001-03-16,2.30596181081805
2001-03-19,2.28414853366895
2001-03-20,2.25298676074089
2001-03-21,2.33712322275155
2001-03-22,2.25298676074089
2001-03-23,2.23117366408907
2001-03-26,2.30596181081805
2001-03-27,2.2997292396357
2001-03-28,2.24987065564699
2001-03-29,2.22805755899518
2001-03-30,2.15015348766958
2001-04-02,2.12522410542659
2001-04-03,1.94760268562629
2001-04-04,1.80737542943914
2001-04-05,1.80737542943914
2001-04-06,2.02239083235528
2001-04-09,1.91020870251044
2001-04-10,1.99122905942721
2001-04-11,2.02550693744917
2001-04-12,2.1189918952388
2001-04-13,2.13457260120555
2001-04-16,2.08783012231074
2001-04-17,2.33712322275155
2001-04-18,2.49293154590003
2001-04-19,2.48981544080613
2001-04-20,2.41502729407715
2001-04-23,2.70483084372228
2001-04-24,2.6767851758881
2001-04-25,2.62069438171161
2001-04-26,2.44930517209911
2001-04-27,2.43372446613236
2001-04-30,2.65497207923629
2001-05-01,2.65497207923629
2001-05-02,2.61757809612043
2001-05-03,2.64873968855122
2001-05-04,2.96658836453867
2001-05-07,3.31871509904536
2001-05-08,3.27197280064783
2001-05-09,3.11616429700207
2001-05-10,3.49010412816058
2001-05-11,3.45894271622708
2001-05-14,3.28755368711186
2001-05-15,3.27197280064783
2001-05-16,3.6614931572758
2001-05-17,3.7393972286014
2001-05-18,3.6926545692093
2001-05-21,3.7705586405349
2001-05-22,3.64591263180634
2001-05-23,3.38103864490149
2001-05-24,3.52126590108864
2001-05-25,3.42778094329902
2001-05-28,3.36545775843745
2001-05-29,3.49010412816058
2001-05-30,3.36545775843745
2001-05-31,3.1784878428582
2001-06-01,3.08500288506857
2001-06-04,3.33429598550939
2001-06-05,3.10681598172039
2001-06-06,3.10681598172039
2001-06-07,3.14732606993013
2001-06-08,3.24081102771976
2001-06-11,3.14732606993013
2001-06-12,3.19406872932223
2001-06-13,3.19406872932223
2001-06-14,3.16290695639417
2001-06-15,3.14732606993013
2001-06-18,3.1784878428582
2001-06-19,3.2096492547917
2001-06-20,3.11616429700207
2001-06-21,3.08500288506857
2001-06-22,2.94477526788685
2001-06-25,2.80454801169969
2001-06-26,2.65185597414239
2001-06-27,2.73287615056188
2001-06-28,2.61757809612043
2001-06-29,2.81701261257255
2001-07-02,2.75157332261709
2001-07-03,2.67990146147928
2001-07-04,2.71106305391006
2001-07-05,2.64873968855122
2001-07-06,2.48046694502717
2001-07-09,2.30907773541466
2001-07-10,2.3215425167848
2001-07-11,2.39633048301651
2001-07-12,2.57083561722562
2001-07-13,2.37763349145858
2001-07-16,2.34647171853052
2001-07-17,2.34647171853052
2001-07-18,2.33712322275155
2001-07-19,2.34958800412169
2001-07-20,2.2716839327961
2001-07-23,2.10964321896255
2001-07-24,2.17508286991258
2001-07-25,2.15950198344854
2001-07-26,2.19066357587933
2001-07-27,2.28726463876285
2001-07-30,2.2467545505531
2001-07-31,2.51474464255184
2001-08-01,2.52720942392198
2001-08-02,2.52409313833081
2001-08-03,2.52720942392198
2001-08-06,2.52409313833081
2001-08-07,2.56148712144666
2001-08-08,2.55525473076159
2001-08-09,2.43060818054118
2001-08-10,2.46176977297196
2001-08-13,2.58330021809848
2001-08-14,2.53967402479484
2001-08-15,2.53967402479484
2001-08-16,2.57706800791069
2001-08-17,2.72352765478292
2001-08-20,2.58641650368965
2001-08-21,2.58641650368965
2001-08-22,2.59576499946862
2001-08-23,2.60511349524758
2001-08-24,2.53032552901588
2001-08-27,2.59264871387744
2001-08-28,2.80454801169969
2001-08-29,2.75780553280488
2001-08-30,2.78896730573294
2001-08-31,2.45553756278417
2001-09-03,2.49916375608781
2001-09-04,2.57083561722562
2001-09-05,2.47735065943599
2001-09-06,2.50228004167899
2001-09-07,2.61757809612043
2001-09-10,2.9291945619201
2001-09-11,2.96035615435088
2001-09-12,2.60511349524758
2001-09-13,2.54590623498263
2001-09-14,2.24052215986803
2001-09-17,1.97253206786929
2001-09-18,2.07224941634399
2001-09-19,2.07224941634399
2001-09-20,2.02550693744917
2001-09-21,1.98499666874214
2001-09-24,2.0442039290071
2001-09-25,2.04732003410099
2001-09-26,2.0940625129958
2001-09-27,2.13457260120555
2001-09-28,2.20936056743725
2001-10-01,2.20936056743725
2001-10-02,2.20936056743725
2001-10-03,2.20936056743725
2001-10-04,2.35893649990065
2001-10-05,2.25921933192324
2001-10-08,2.22805755899518
2001-10-09,2.3215425167848
2001-10-10,2.33400711765766
2001-10-11,2.33089101256377
2001-10-12,2.35582021430948
2001-10-15,2.33712322275155
2001-10-16,2.34335561343662
2001-10-17,2.45865384837535
2001-10-18,2.33400711765766
2001-10-19,2.36205260499455
2001-10-22,2.43060818054118
2001-10-23,2.36828481518233
2001-10-24,2.36828481518233
2001-10-25,2.36516889058572
2001-10-26,2.35582021430948
2001-10-29,2.34647171853052
2001-10-30,2.20624446234336
2001-10-31,2.23740623527142
2001-11-01,2.27480003788999
2001-11-02,2.27480003788999
2001-11-05,2.32777490746987
2001-11-06,2.33089101256377
2001-11-07,2.33089101256377
2001-11-08,2.33089101256377
2001-11-09,2.31219402100584
2001-11-12,2.33712322275155
2001-11-13,2.30596181081805
2001-11-14,2.41502729407715
2001-11-15,2.34023950834273
2001-11-16,2.36828481518233
2001-11-19,2.40879508388936
2001-11-20,2.57083561722562
2001-11-21,2.67990146147928
2001-11-22,2.6269265918994
2001-11-23,2.63315898258447
2001-11-26,2.69548234794331
2001-11-27,2.6019972096564
2001-11-28,2.46176977297196
2001-11-29,2.53344163410977
2001-11-30,2.74222482683813
2001-12-03,2.67990146147928
2001-12-04,2.58641650368965
2001-12-05,2.58953278928083
2001-12-06,2.68924995725824
2001-12-07,2.99151774678166
2001-12-10,3.34987687197342
2001-12-11,3.24081102771976
2001-12-12,3.22523014125573
2001-12-13,3.06942199860454
2001-12-14,2.98840164168777
2001-12-17,2.74222482683813
2001-12-18,2.63627526817564
2001-12-19,2.61757809612043
2001-12-20,2.66432057501525
